2026-03-14 22:21:53,918 | INFO | tennislegacy | {"event": "request_complete", "request_id": "52fabf19", "method": "POST", "path": "/api/partida/iniciar", "query": "", "status_code": 200, "duration_ms": 76.8, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:21:53,961 | INFO | tennislegacy | {"event": "request_complete", "request_id": "06e60dde", "method": "GET", "path": "/api/jogador", "query": "", "status_code": 200, "duration_ms": 4.6, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:21:54,080 | INFO | tennislegacy | {"event": "request_complete", "request_id": "6e6dd592", "method": "GET", "path": "/api/partida/ativa", "query": "", "status_code": 200, "duration_ms": 101.88, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:21:54,107 | INFO | tennislegacy | {"event": "request_complete", "request_id": "a863ac90", "method": "GET", "path": "/api/partida/preview", "query": "", "status_code": 200, "duration_ms": 126.13, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:21:54,132 | INFO | tennislegacy | {"event": "request_complete", "request_id": "805628a4", "method": "GET", "path": "/api/torneio/estado", "query": "", "status_code": 200, "duration_ms": 151.95, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:21:54,218 | INFO | tennislegacy | {"event": "request_complete", "request_id": "1eaf6f9c", "method": "POST", "path": "/api/save/salvar", "query": "", "status_code": 200, "duration_ms": 74.99, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:22:37,965 | INFO | tennislegacy | {"event": "request_complete", "request_id": "40628356", "method": "GET", "path": "/api/torneio/estado", "query": "", "status_code": 200, "duration_ms": 60.52, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:22:54,568 | INFO | tennislegacy | {"event": "request_complete", "request_id": "360433c2", "method": "GET", "path": "/api/torneio/estado", "query": "", "status_code": 200, "duration_ms": 68.81, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:23:27,833 | INFO | tennislegacy | {"event": "request_complete", "request_id": "e8160eae", "method": "GET", "path": "/api/partida/ativa", "query": "", "status_code": 200, "duration_ms": 3.37, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:23:28,003 | INFO | tennislegacy | {"event": "request_complete", "request_id": "a5cb0d1b", "method": "GET", "path": "/api/partida/ativa", "query": "", "status_code": 200, "duration_ms": 20.24, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:23:28,069 | INFO | tennislegacy | {"event": "request_complete", "request_id": "3e31e20d", "method": "GET", "path": "/api/jogador", "query": "", "status_code": 200, "duration_ms": 86.95, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:23:28,154 | INFO | tennislegacy | {"event": "request_complete", "request_id": "7bf54b70", "method": "GET", "path": "/api/torneio/estado", "query": "", "status_code": 200, "duration_ms": 171.24, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:23:28,159 | INFO | tennislegacy | {"event": "request_complete", "request_id": "420cd71b", "method": "GET", "path": "/api/partida/preview", "query": "", "status_code": 200, "duration_ms": 175.75, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:23:28,280 | INFO | tennislegacy | {"event": "request_complete", "request_id": "86516314", "method": "POST", "path": "/api/save/salvar", "query": "", "status_code": 200, "duration_ms": 156.12, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:23:30,687 | INFO | tennislegacy | {"event": "request_complete", "request_id": "2215a672", "method": "GET", "path": "/api/torneio/estado", "query": "", "status_code": 200, "duration_ms": 91.28, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:23:31,569 | INFO | tennislegacy | {"event": "request_complete", "request_id": "cfabdfe8", "method": "GET", "path": "/api/partida/ativa", "query": "", "status_code": 200, "duration_ms": 5.19, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:23:31,654 | INFO | tennislegacy | {"event": "request_complete", "request_id": "db26e412", "method": "GET", "path": "/api/jogador", "query": "", "status_code": 200, "duration_ms": 8.6, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:23:31,714 | INFO | tennislegacy | {"event": "request_complete", "request_id": "2fd58509", "method": "GET", "path": "/api/partida/ativa", "query": "", "status_code": 200, "duration_ms": 57.56, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:23:31,801 | INFO | tennislegacy | {"event": "request_complete", "request_id": "d0b0e5c1", "method": "GET", "path": "/api/torneio/estado", "query": "", "status_code": 200, "duration_ms": 143.18, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:23:31,806 | INFO | tennislegacy | {"event": "request_complete", "request_id": "51f2d463", "method": "GET", "path": "/api/partida/preview", "query": "", "status_code": 200, "duration_ms": 148.32, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:23:31,902 | INFO | tennislegacy | {"event": "request_complete", "request_id": "f1916b8b", "method": "POST", "path": "/api/save/salvar", "query": "", "status_code": 200, "duration_ms": 99.47, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:23:34,043 | INFO | tennislegacy | {"event": "request_complete", "request_id": "42ca4024", "method": "GET", "path": "/api/torneio/estado", "query": "", "status_code": 200, "duration_ms": 85.28, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:23:36,529 | INFO | tennislegacy | {"event": "request_complete", "request_id": "9a36d7cb", "method": "GET", "path": "/api/jogador", "query": "", "status_code": 200, "duration_ms": 9.4, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:23:36,536 | INFO | tennislegacy | {"event": "request_complete", "request_id": "1a4baecf", "method": "GET", "path": "/api/email/unread-count", "query": "", "status_code": 200, "duration_ms": 12.45, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:23:38,260 | INFO | tennislegacy | {"event": "request_complete", "request_id": "23696a54", "method": "GET", "path": "/api/save/arquetipos", "query": "", "status_code": 200, "duration_ms": 4.15, "save_ativo": null, "outcome": "success"}
2026-03-14 22:23:38,267 | INFO | tennislegacy | {"event": "request_complete", "request_id": "2e35b2a0", "method": "GET", "path": "/api/save/nacionalidades", "query": "", "status_code": 200, "duration_ms": 4.78, "save_ativo": null, "outcome": "success"}
2026-03-14 22:23:39,114 | INFO | tennislegacy | {"event": "request_complete", "request_id": "94e479a2", "method": "GET", "path": "/api/saves", "query": "", "status_code": 200, "duration_ms": 1.58, "save_ativo": null, "outcome": "success"}
2026-03-14 22:23:39,170 | INFO | tennislegacy | {"event": "request_complete", "request_id": "2b295f3b", "method": "GET", "path": "/api/save/alexandre_paiva/preview", "query": "", "status_code": 200, "duration_ms": 39.74, "save_ativo": null, "outcome": "success"}
2026-03-14 22:23:41,341 | INFO | tennislegacy | {"event": "save_deletado", "save": "alexandre_paiva"}
2026-03-14 22:23:41,343 | INFO | tennislegacy | {"event": "request_complete", "request_id": "76df55de", "method": "DELETE", "path": "/api/save/alexandre_paiva", "query": "", "status_code": 200, "duration_ms": 10.58, "save_ativo": null, "outcome": "success"}
2026-03-14 22:23:41,365 | INFO | tennislegacy | {"event": "request_complete", "request_id": "f2636aca", "method": "GET", "path": "/api/saves", "query": "", "status_code": 200, "duration_ms": 2.19, "save_ativo": null, "outcome": "success"}
2026-03-14 22:24:52,573 | INFO | tennislegacy | {"event": "request_complete", "request_id": "a02355e7", "method": "GET", "path": "/api/save/arquetipos", "query": "", "status_code": 200, "duration_ms": 4.7, "save_ativo": null, "outcome": "success"}
2026-03-14 22:24:52,577 | INFO | tennislegacy | {"event": "request_complete", "request_id": "1987fe57", "method": "GET", "path": "/api/save/nacionalidades", "query": "", "status_code": 200, "duration_ms": 7.14, "save_ativo": null, "outcome": "success"}
2026-03-14 22:24:53,676 | INFO | tennislegacy | {"event": "request_complete", "request_id": "a341338b", "method": "POST", "path": "/api/save/criar-alexandre", "query": "", "status_code": 200, "duration_ms": 197.55, "save_ativo": null, "outcome": "success"}
2026-03-14 22:24:53,831 | INFO | tennislegacy | {"event": "save_carregado", "save": "alexandre_paiva", "jogador": "Alexandre Paiva"}
2026-03-14 22:24:53,835 | INFO | tennislegacy | {"event": "request_complete", "request_id": "c40e305e", "method": "POST", "path": "/api/save/carregar", "query": "", "status_code": 200, "duration_ms": 145.05, "save_ativo": null, "outcome": "success"}
2026-03-14 22:24:53,978 | INFO | tennislegacy | {"event": "request_complete", "request_id": "fe3db961", "method": "GET", "path": "/api/email/unread-count", "query": "", "status_code": 200, "duration_ms": 18.15, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:24:54,143 | INFO | tennislegacy | {"event": "request_complete", "request_id": "a33d2460", "method": "GET", "path": "/api/jogador", "query": "", "status_code": 200, "duration_ms": 185.56, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:24:55,008 | INFO | tennislegacy | {"event": "request_complete", "request_id": "725b21b7", "method": "GET", "path": "/api/calendario/atual", "query": "", "status_code": 200, "duration_ms": 4.39, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:24:55,031 | INFO | tennislegacy | {"event": "request_complete", "request_id": "eefc4e99", "method": "GET", "path": "/api/torneio/checar-convocacao", "query": "", "status_code": 200, "duration_ms": 10.98, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:24:55,036 | INFO | tennislegacy | {"event": "request_complete", "request_id": "6afa98b6", "method": "GET", "path": "/api/calendario/semana/1", "query": "", "status_code": 200, "duration_ms": 14.25, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:24:55,057 | INFO | tennislegacy | {"event": "request_complete", "request_id": "6ec2454f", "method": "GET", "path": "/api/torneio/checar-convocacao", "query": "", "status_code": 200, "duration_ms": 5.45, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:24:56,342 | INFO | tennislegacy | {"event": "request_complete", "request_id": "a7129a58", "method": "GET", "path": "/api/torneio/historico", "query": "nome=Hong%20Kong%20Open", "status_code": 200, "duration_ms": 2.62, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:24:58,500 | INFO | tennislegacy | {"event": "torneio_criado", "save": "alexandre_paiva", "jogador": "Alexandre Paiva", "torneio": "Hong Kong Open", "modalidade": "simples"}
2026-03-14 22:24:58,502 | INFO | tennislegacy | {"event": "request_complete", "request_id": "2c5217f0", "method": "POST", "path": "/api/torneio/criar", "query": "", "status_code": 200, "duration_ms": 179.49, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:24:58,628 | INFO | tennislegacy | {"event": "request_complete", "request_id": "aba47893", "method": "GET", "path": "/api/torneio/estado", "query": "", "status_code": 200, "duration_ms": 72.3, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:24:59,701 | INFO | tennislegacy | {"event": "request_complete", "request_id": "6daf7020", "method": "GET", "path": "/api/partida/ativa", "query": "", "status_code": 200, "duration_ms": 3.94, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:24:59,828 | INFO | tennislegacy | {"event": "request_complete", "request_id": "eb4938c9", "method": "GET", "path": "/api/jogador", "query": "", "status_code": 200, "duration_ms": 4.13, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:24:59,845 | INFO | tennislegacy | {"event": "request_complete", "request_id": "798d6817", "method": "GET", "path": "/api/partida/ativa", "query": "", "status_code": 200, "duration_ms": 8.8, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:24:59,953 | INFO | tennislegacy | {"event": "request_complete", "request_id": "4459f306", "method": "GET", "path": "/api/partida/preview", "query": "", "status_code": 200, "duration_ms": 112.42, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:24:59,981 | INFO | tennislegacy | {"event": "request_complete", "request_id": "4854e061", "method": "GET", "path": "/api/torneio/estado", "query": "", "status_code": 200, "duration_ms": 141.87, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:25:09,350 | INFO | tennislegacy | {"event": "request_complete", "request_id": "9baf5376", "method": "GET", "path": "/api/partida/ativa", "query": "", "status_code": 200, "duration_ms": 3.91, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:25:09,428 | INFO | tennislegacy | {"event": "partida_iniciada", "save": "alexandre_paiva", "jogador": "Alexandre Paiva", "adversario": "Lilian Marmousez", "modo": "rapido", "partida_id": "0c7e432a86d243db870ade2c50ad349b"}
2026-03-14 22:25:09,430 | INFO | tennislegacy | {"event": "request_complete", "request_id": "f3851a73", "method": "POST", "path": "/api/partida/iniciar", "query": "", "status_code": 200, "duration_ms": 59.4, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:25:09,460 | INFO | tennislegacy | {"event": "request_complete", "request_id": "add1e4e8", "method": "POST", "path": "/api/partida/estrategia", "query": "", "status_code": 200, "duration_ms": 15.06, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:25:47,893 | INFO | tennislegacy | {"event": "request_complete", "request_id": "beeba7d6", "method": "GET", "path": "/api/jogador", "query": "", "status_code": 200, "duration_ms": 7.34, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:25:47,897 | INFO | tennislegacy | {"event": "request_complete", "request_id": "df0e3c67", "method": "GET", "path": "/api/partida/ativa", "query": "", "status_code": 200, "duration_ms": 9.45, "save_ativo": "alexandre_paiva", "outcome": "success"}
2026-03-14 22:25:53,823 | ERROR | tennislegacy | {"event": "frontend_error", "save_ativo": null, "kind": "window_error", "message": "Uncaught ReferenceError: mostrarPromptAutoSave is not defined", "stack": "ReferenceError: mostrarPromptAutoSave is not defined\n    at MatchScreen (http://localhost:5173/src/app/screens/MatchScreen.tsx?t=1773537953198:1507:59)\n    at renderWithHooks (http://localhost:5173/node_modules/.vite/deps/chunk-HRZTCQ74.js?v=dd03f799:11594:26)\n    at mountIndeterminateComponent (http://localhost:5173/node_modules/.vite/deps/chunk-HRZTCQ74.js?v=dd03f799:14972:21)\n    at beginWork (http://localhost:5173/node_modules/.vite/deps/chunk-HRZTCQ74.js?v=dd03f799:15960:22)\n    at HTMLUnknownElement.callCallback2 (http://localhost:5173/node_modules/.vite/deps/chunk-HRZTCQ74.js?v=dd03f799:3678:22)\n    at Object.invokeGuardedCallbackDev (http://localhost:5173/node_modules/.vite/deps/chunk-HRZTCQ74.js?v=dd03f799:3703:24)\n    at invokeGuardedCallback (http://localhost:5173/node_modules/.vite/deps/chunk-HRZTCQ74.js?v=dd03f799:3737:39)\n    at beginWork$1 (http://localhost:5173/node_modules/.vite/deps/chunk-HRZTCQ74.js?v=dd03f799:19816:15)\n    at performUnitOfWork (http://localhost:5173/node_modules/.vite/deps/chunk-HRZTCQ74.js?v=dd03f799:19249:20)\n    at workLoopSync (http://localhost:5173/node_modules/.vite/deps/chunk-HRZTCQ74.js?v=dd03f799:19188:13)", "component_stack": null, "url": "http://localhost:5173/match", "user_agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36", "extra": {"filename": "http://localhost:5173/src/app/screens/MatchScreen.tsx?t=1773537953198", "lineno": 1507, "colno": 59}}
